cons_frac,merge_frac,max_res,target,model,depth,f1,recall,precision,n_res,n_cand,n_cons,n_group,n_true
0.8,0.5,40,8t4a_PR,protenix,d1824,0.64,0.5,0.8889,9,4,7,7,16
0.8,0.5,40,8t4d_OQ,protenix,d150,0.5789,0.44,0.8462,13,6,7,7,25
0.8,0.5,40,8tp5_HL,protenix,d307,0.7925,0.7778,0.8077,26,4,7,7,27
0.8,0.5,40,8u44_ST,protenix,d413,0.3,0.1935,0.6667,9,3,5,7,31
0.8,0.5,40,8ulr_HL,protenix,d1746,0.7719,0.7333,0.8148,27,4,9,9,30
0.8,0.5,40,8ume_HL,protenix,d653,0.6667,0.5455,0.8571,14,2,2,7,22
0.8,0.5,40,8xsi_HL,protenix,d8894,0.0,0.0,0.0,0,2,5,7,18
0.8,0.5,40,9azr_HL,protenix,d552,0.8182,0.75,0.9,20,1,3,7,24
0.8,0.5,40,9azt_HL,protenix,d4,0.7143,0.625,0.8333,18,5,6,7,24
0.8,0.5,40,9azv_HL,protenix,d293,0.8696,0.8333,0.9091,22,5,5,7,24
0.8,0.5,40,9b7g_QP,protenix,d625,0.6667,0.5385,0.875,16,1,7,7,26
0.8,0.5,40,9bdg_FI,protenix,d173,0.549,0.4828,0.6364,22,4,7,7,29
0.8,0.5,40,9kkj_HL,protenix,d2220,0.3684,0.3043,0.4667,15,1,7,7,23
0.8,0.5,40,9ml9_HL,protenix,d8769,0.5,0.6667,0.4,40,4,7,7,24
0.8,0.5,40,9mqr_DE,protenix,d3538,0.7925,0.75,0.84,25,4,5,7,28
0.8,0.5,40,9w43_AB,protenix,d51,0.1026,0.0909,0.1176,17,3,7,7,22
0.8,0.5,40,9y0a_AB,protenix,d289,0.1935,0.1667,0.2308,13,4,7,7,18
0.8,0.5,40,9yc6_HL,protenix,d611,0.5385,0.3889,0.875,8,4,7,7,18
0.8,0.5,40,9zdu_HL,protenix,d11017,0.7458,0.8462,0.6667,33,3,7,7,26
0.8,0.5,30,8k3k_D,protenix,d57,0.7143,0.7692,0.6667,30,5,7,7,26
0.8,0.5,30,8k46_I,protenix,d23,0.4848,0.32,1.0,8,4,7,7,25
0.8,0.5,30,8k5g_HL,protenix,d90,0.6154,0.8,0.5,24,4,7,7,15
0.8,0.5,30,8k5h_HL,protenix,d15,0.5,0.6,0.4286,21,5,7,7,15
0.8,0.5,30,8kep_HL,protenix,d37,0.4314,0.5238,0.3667,30,2,7,7,21
0.8,0.5,30,8q7s_C,protenix,d86,0.7556,0.68,0.85,20,1,7,7,25
0.8,0.5,30,8q7s_H,protenix,d55,0.5,0.5385,0.4667,30,1,7,7,26
0.8,0.5,30,8q7s_O,protenix,d35,0.8095,0.7083,0.9444,18,1,7,7,24
0.8,0.5,30,8siq_HL,protenix,d670,0.48,0.4444,0.5217,23,5,6,7,27
0.8,0.5,30,8sis_HL,protenix,d4169,0.7018,0.7407,0.6667,30,6,7,7,27
0.8,0.5,30,8sit_HL,protenix,d4035,0.6038,0.5517,0.6667,24,4,5,7,29
0.8,0.5,30,8t4a_PR,protenix,d1824,0.64,0.5,0.8889,9,4,7,7,16
0.8,0.5,30,8t4d_OQ,protenix,d150,0.5818,0.64,0.5333,30,6,7,7,25
0.8,0.5,30,8tp5_HL,protenix,d307,0.7925,0.7778,0.8077,26,4,7,7,27
0.8,0.5,30,8u44_ST,protenix,d413,0.3,0.1935,0.6667,9,3,5,7,31
0.8,0.5,30,8ulr_HL,protenix,d1746,0.7719,0.7333,0.8148,27,4,9,9,30
0.8,0.5,30,8ume_HL,protenix,d653,0.6667,0.5455,0.8571,14,2,2,7,22
0.8,0.5,30,8xsi_HL,protenix,d8894,0.0,0.0,0.0,0,2,5,7,18
0.8,0.5,30,9azr_HL,protenix,d552,0.8182,0.75,0.9,20,1,3,7,24
0.8,0.5,30,9azt_HL,protenix,d4,0.7143,0.625,0.8333,18,5,6,7,24
0.8,0.5,30,9azv_HL,protenix,d293,0.8696,0.8333,0.9091,22,5,5,7,24
0.8,0.5,30,9b7g_QP,protenix,d625,0.6667,0.5385,0.875,16,1,7,7,26
0.8,0.5,30,9bdg_FI,protenix,d173,0.549,0.4828,0.6364,22,4,7,7,29
0.8,0.5,30,9kkj_HL,protenix,d2220,0.3684,0.3043,0.4667,15,1,7,7,23
0.8,0.5,30,9ml9_HL,protenix,d8769,0.5556,0.625,0.5,30,4,7,7,24
0.8,0.5,30,9mqr_DE,protenix,d3538,0.7925,0.75,0.84,25,4,5,7,28
0.8,0.5,30,9w43_AB,protenix,d51,0.1026,0.0909,0.1176,17,3,7,7,22
0.8,0.5,30,9y0a_AB,protenix,d289,0.1935,0.1667,0.2308,13,4,7,7,18
0.8,0.5,30,9yc6_HL,protenix,d611,0.5385,0.3889,0.875,8,4,7,7,18
0.8,0.5,30,9zdu_HL,protenix,d11017,0.7857,0.8462,0.7333,30,3,7,7,26
0.8,0.75,0,8k3k_D,protenix,d57,0.6977,0.5769,0.8824,17,5,7,7,26
0.8,0.75,0,8k46_I,protenix,d23,0.4848,0.32,1.0,8,4,7,7,25
0.8,0.75,0,8k5g_HL,protenix,d90,0.6154,0.8,0.5,24,4,7,7,15
0.8,0.75,0,8k5h_HL,protenix,d15,0.5,0.6,0.4286,21,5,7,7,15
0.8,0.75,0,8kep_HL,protenix,d37,0.4255,0.4762,0.3846,26,2,7,7,21
0.8,0.75,0,8q7s_C,protenix,d86,0.7442,0.64,0.8889,18,1,7,7,25
0.8,0.75,0,8q7s_H,protenix,d55,0.4615,0.4615,0.4615,26,1,7,7,26
0.8,0.75,0,8q7s_O,protenix,d35,0.7805,0.6667,0.9412,17,1,7,7,24
0.8,0.75,0,8siq_HL,protenix,d670,0.4333,0.4815,0.3939,33,5,6,7,27
0.8,0.75,0,8sis_HL,protenix,d4169,0.6667,0.5926,0.7619,21,6,7,7,27
0.8,0.75,0,8sit_HL,protenix,d4035,0.55,0.3793,1.0,11,4,5,7,29
0.8,0.75,0,8t4a_PR,protenix,d1824,0.64,0.5,0.8889,9,4,7,7,16
0.8,0.75,0,8t4d_OQ,protenix,d150,0.5789,0.44,0.8462,13,6,7,7,25
0.8,0.75,0,8tp5_HL,protenix,d307,0.6667,0.5185,0.9333,15,4,7,7,27
0.8,0.75,0,8u44_ST,protenix,d413,0.3,0.1935,0.6667,9,3,5,7,31
0.8,0.75,0,8ulr_HL,protenix,d1746,0.8077,0.7,0.9545,22,4,9,9,30
0.8,0.75,0,8ume_HL,protenix,d653,0.6667,0.5455,0.8571,14,2,2,7,22
0.8,0.75,0,8xsi_HL,protenix,d8894,0.0,0.0,0.0,0,2,5,7,18
0.8,0.75,0,9azr_HL,protenix,d552,0.8182,0.75,0.9,20,1,3,7,24
0.8,0.75,0,9azt_HL,protenix,d4,0.7143,0.625,0.8333,18,5,6,7,24
0.8,0.75,0,9azv_HL,protenix,d293,0.8696,0.8333,0.9091,22,5,5,7,24
0.8,0.75,0,9b7g_QP,protenix,d625,0.6,0.4615,0.8571,14,1,7,7,26
0.8,0.75,0,9bdg_FI,protenix,d173,0.6087,0.4828,0.8235,17,4,7,7,29
0.8,0.75,0,9kkj_HL,protenix,d2220,0.3889,0.3043,0.5385,13,1,7,7,23
0.8,0.75,0,9ml9_HL,protenix,d8769,0.5,0.7083,0.3864,44,4,7,7,24
0.8,0.75,0,9mqr_DE,protenix,d3538,0.7925,0.75,0.84,25,4,5,7,28
0.8,0.75,0,9w43_AB,protenix,d51,0.1176,0.0909,0.1667,12,3,7,7,22
0.8,0.75,0,9y0a_AB,protenix,d289,0.2069,0.1667,0.2727,11,4,7,7,18
0.8,0.75,0,9yc6_HL,protenix,d611,0.5385,0.3889,0.875,8,4,7,7,18
0.8,0.75,0,9zdu_HL,protenix,d11017,0.8085,0.7308,0.9048,21,3,7,7,26
0.8,0.75,40,8k3k_D,protenix,d57,0.6977,0.5769,0.8824,17,5,7,7,26
0.8,0.75,40,8k46_I,protenix,d23,0.4848,0.32,1.0,8,4,7,7,25
0.8,0.75,40,8k5g_HL,protenix,d90,0.6154,0.8,0.5,24,4,7,7,15
0.8,0.75,40,8k5h_HL,protenix,d15,0.5,0.6,0.4286,21,5,7,7,15
0.8,0.75,40,8kep_HL,protenix,d37,0.4255,0.4762,0.3846,26,2,7,7,21
0.8,0.75,40,8q7s_C,protenix,d86,0.7442,0.64,0.8889,18,1,7,7,25
0.8,0.75,40,8q7s_H,protenix,d55,0.4615,0.4615,0.4615,26,1,7,7,26
0.8,0.75,40,8q7s_O,protenix,d35,0.7805,0.6667,0.9412,17,1,7,7,24
0.8,0.75,40,8siq_HL,protenix,d670,0.4333,0.4815,0.3939,33,5,6,7,27
0.8,0.75,40,8sis_HL,protenix,d4169,0.6667,0.5926,0.7619,21,6,7,7,27
0.8,0.75,40,8sit_HL,protenix,d4035,0.55,0.3793,1.0,11,4,5,7,29
0.8,0.75,40,8t4a_PR,protenix,d1824,0.64,0.5,0.8889,9,4,7,7,16
0.8,0.75,40,8t4d_OQ,protenix,d150,0.5789,0.44,0.8462,13,6,7,7,25
0.8,0.75,40,8tp5_HL,protenix,d307,0.6667,0.5185,0.9333,15,4,7,7,27
0.8,0.75,40,8u44_ST,protenix,d413,0.3,0.1935,0.6667,9,3,5,7,31
0.8,0.75,40,8ulr_HL,protenix,d1746,0.8077,0.7,0.9545,22,4,9,9,30
0.8,0.75,40,8ume_HL,protenix,d653,0.6667,0.5455,0.8571,14,2,2,7,22
0.8,0.75,40,8xsi_HL,protenix,d8894,0.0,0.0,0.0,0,2,5,7,18
0.8,0.75,40,9azr_HL,protenix,d552,0.8182,0.75,0.9,20,1,3,7,24
0.8,0.75,40,9azt_HL,protenix,d4,0.7143,0.625,0.8333,18,5,6,7,24
0.8,0.75,40,9azv_HL,protenix,d293,0.8696,0.8333,0.9091,22,5,5,7,24
0.8,0.75,40,9b7g_QP,protenix,d625,0.6,0.4615,0.8571,14,1,7,7,26
0.8,0.75,40,9bdg_FI,protenix,d173,0.6087,0.4828,0.8235,17,4,7,7,29
0.8,0.75,40,9kkj_HL,protenix,d2220,0.3889,0.3043,0.5385,13,1,7,7,23
0.8,0.75,40,9ml9_HL,protenix,d8769,0.5,0.6667,0.4,40,4,7,7,24
0.8,0.75,40,9mqr_DE,protenix,d3538,0.7925,0.75,0.84,25,4,5,7,28
0.8,0.75,40,9w43_AB,protenix,d51,0.1176,0.0909,0.1667,12,3,7,7,22
0.8,0.75,40,9y0a_AB,protenix,d289,0.2069,0.1667,0.2727,11,4,7,7,18
0.8,0.75,40,9yc6_HL,protenix,d611,0.5385,0.3889,0.875,8,4,7,7,18
0.8,0.75,40,9zdu_HL,protenix,d11017,0.8085,0.7308,0.9048,21,3,7,7,26
0.8,0.75,30,8k3k_D,protenix,d57,0.6977,0.5769,0.8824,17,5,7,7,26
0.8,0.75,30,8k46_I,protenix,d23,0.4848,0.32,1.0,8,4,7,7,25
0.8,0.75,30,8k5g_HL,protenix,d90,0.6154,0.8,0.5,24,4,7,7,15
0.8,0.75,30,8k5h_HL,protenix,d15,0.5,0.6,0.4286,21,5,7,7,15
0.8,0.75,30,8kep_HL,protenix,d37,0.4255,0.4762,0.3846,26,2,7,7,21
0.8,0.75,30,8q7s_C,protenix,d86,0.7442,0.64,0.8889,18,1,7,7,25
0.8,0.75,30,8q7s_H,protenix,d55,0.4615,0.4615,0.4615,26,1,7,7,26
0.8,0.75,30,8q7s_O,protenix,d35,0.7805,0.6667,0.9412,17,1,7,7,24
0.8,0.75,30,8siq_HL,protenix,d670,0.4561,0.4815,0.4333,30,5,6,7,27
0.8,0.75,30,8sis_HL,protenix,d4169,0.6667,0.5926,0.7619,21,6,7,7,27
0.8,0.75,30,8sit_HL,protenix,d4035,0.55,0.3793,1.0,11,4,5,7,29
0.8,0.75,30,8t4a_PR,protenix,d1824,0.64,0.5,0.8889,9,4,7,7,16
0.8,0.75,30,8t4d_OQ,protenix,d150,0.5789,0.44,0.8462,13,6,7,7,25
0.8,0.75,30,8tp5_HL,protenix,d307,0.6667,0.5185,0.9333,15,4,7,7,27
0.8,0.75,30,8u44_ST,protenix,d413,0.3,0.1935,0.6667,9,3,5,7,31
0.8,0.75,30,8ulr_HL,protenix,d1746,0.8077,0.7,0.9545,22,4,9,9,30
0.8,0.75,30,8ume_HL,protenix,d653,0.6667,0.5455,0.8571,14,2,2,7,22
0.8,0.75,30,8xsi_HL,protenix,d8894,0.0,0.0,0.0,0,2,5,7,18
0.8,0.75,30,9azr_HL,protenix,d552,0.8182,0.75,0.9,20,1,3,7,24
0.8,0.75,30,9azt_HL,protenix,d4,0.7143,0.625,0.8333,18,5,6,7,24
0.8,0.75,30,9azv_HL,protenix,d293,0.8696,0.8333,0.9091,22,5,5,7,24
0.8,0.75,30,9b7g_QP,protenix,d625,0.6,0.4615,0.8571,14,1,7,7,26
0.8,0.75,30,9bdg_FI,protenix,d173,0.6087,0.4828,0.8235,17,4,7,7,29
0.8,0.75,30,9kkj_HL,protenix,d2220,0.3889,0.3043,0.5385,13,1,7,7,23
0.8,0.75,30,9ml9_HL,protenix,d8769,0.5556,0.625,0.5,30,4,7,7,24
0.8,0.75,30,9mqr_DE,protenix,d3538,0.7925,0.75,0.84,25,4,5,7,28
0.8,0.75,30,9w43_AB,protenix,d51,0.1176,0.0909,0.1667,12,3,7,7,22
0.8,0.75,30,9y0a_AB,protenix,d289,0.2069,0.1667,0.2727,11,4,7,7,18
0.8,0.75,30,9yc6_HL,protenix,d611,0.5385,0.3889,0.875,8,4,7,7,18
0.8,0.75,30,9zdu_HL,protenix,d11017,0.8085,0.7308,0.9048,21,3,7,7,26
0.8,1.0,0,8k3k_D,protenix,d57,0.6977,0.5769,0.8824,17,5,7,7,26
0.8,1.0,0,8k46_I,protenix,d23,0.4848,0.32,1.0,8,4,7,7,25
0.8,1.0,0,8k5g_HL,protenix,d90,0.6154,0.8,0.5,24,4,7,7,15
0.8,1.0,0,8k5h_HL,protenix,d15,0.5185,0.4667,0.5833,12,5,7,7,15
0.8,1.0,0,8kep_HL,protenix,d37,0.4706,0.381,0.6154,13,2,7,7,21
0.8,1.0,0,8q7s_C,protenix,d86,0.5143,0.36,0.9,10,1,7,7,25
0.8,1.0,0,8q7s_H,protenix,d55,0.3243,0.2308,0.5455,11,1,7,7,26
0.8,1.0,0,8q7s_O,protenix,d35,0.3871,0.25,0.8571,7,1,7,7,24
0.8,1.0,0,8siq_HL,protenix,d670,0.4333,0.4815,0.3939,33,5,6,7,27
0.8,1.0,0,8sis_HL,protenix,d4169,0.6667,0.5926,0.7619,21,6,7,7,27
0.8,1.0,0,8sit_HL,protenix,d4035,0.55,0.3793,1.0,11,4,5,7,29
0.8,1.0,0,8t4a_PR,protenix,d1824,0.7586,0.6875,0.8462,13,4,7,7,16
0.8,1.0,0,8t4d_OQ,protenix,d150,0.5789,0.44,0.8462,13,6,7,7,25
0.8,1.0,0,8tp5_HL,protenix,d307,0.6667,0.5185,0.9333,15,4,7,7,27
0.8,1.0,0,8u44_ST,protenix,d413,0.2286,0.129,1.0,4,3,5,7,31
0.8,1.0,0,8ulr_HL,protenix,d1746,0.6667,0.5,1.0,15,4,9,9,30
0.8,1.0,0,8ume_HL,protenix,d653,0.6667,0.5455,0.8571,14,2,2,7,22
0.8,1.0,0,8xsi_HL,protenix,d8894,0.0,0.0,0.0,0,2,5,7,18
0.8,1.0,0,9azr_HL,protenix,d552,0.75,0.625,0.9375,16,1,3,7,24
0.8,1.0,0,9azt_HL,protenix,d4,0.7143,0.625,0.8333,18,5,6,7,24
0.8,1.0,0,9azv_HL,protenix,d293,0.8696,0.8333,0.9091,22,5,5,7,24
0.8,1.0,0,9b7g_QP,protenix,d625,0.375,0.2308,1.0,6,1,7,7,26
0.8,1.0,0,9bdg_FI,protenix,d173,0.4615,0.3103,0.9,10,4,7,7,29
0.8,1.0,0,9kkj_HL,protenix,d2220,0.375,0.2609,0.6667,9,1,7,7,23
0.8,1.0,0,9ml9_HL,protenix,d8769,0.5,0.7083,0.3864,44,4,7,7,24
0.8,1.0,0,9mqr_DE,protenix,d3538,0.7925,0.75,0.84,25,4,5,7,28
0.8,1.0,0,9w43_AB,protenix,d51,0.069,0.0455,0.1429,7,3,7,7,22
0.8,1.0,0,9y0a_AB,protenix,d289,0.1538,0.1111,0.25,8,4,7,7,18
0.8,1.0,0,9yc6_HL,protenix,d611,0.3684,0.3889,0.35,20,4,7,7,18
0.8,1.0,0,9zdu_HL,protenix,d11017,0.7442,0.6154,0.9412,17,3,7,7,26
0.8,1.0,40,8k3k_D,protenix,d57,0.6977,0.5769,0.8824,17,5,7,7,26
0.8,1.0,40,8k46_I,protenix,d23,0.4848,0.32,1.0,8,4,7,7,25
0.8,1.0,40,8k5g_HL,protenix,d90,0.6154,0.8,0.5,24,4,7,7,15
0.8,1.0,40,8k5h_HL,protenix,d15,0.5185,0.4667,0.5833,12,5,7,7,15
0.8,1.0,40,8kep_HL,protenix,d37,0.4706,0.381,0.6154,13,2,7,7,21
0.8,1.0,40,8q7s_C,protenix,d86,0.5143,0.36,0.9,10,1,7,7,25
0.8,1.0,40,8q7s_H,protenix,d55,0.3243,0.2308,0.5455,11,1,7,7,26
0.8,1.0,40,8q7s_O,protenix,d35,0.3871,0.25,0.8571,7,1,7,7,24
0.8,1.0,40,8siq_HL,protenix,d670,0.4333,0.4815,0.3939,33,5,6,7,27
0.8,1.0,40,8sis_HL,protenix,d4169,0.6667,0.5926,0.7619,21,6,7,7,27
0.8,1.0,40,8sit_HL,protenix,d4035,0.55,0.3793,1.0,11,4,5,7,29
0.8,1.0,40,8t4a_PR,protenix,d1824,0.7586,0.6875,0.8462,13,4,7,7,16
0.8,1.0,40,8t4d_OQ,protenix,d150,0.5789,0.44,0.8462,13,6,7,7,25
0.8,1.0,40,8tp5_HL,protenix,d307,0.6667,0.5185,0.9333,15,4,7,7,27
0.8,1.0,40,8u44_ST,protenix,d413,0.2286,0.129,1.0,4,3,5,7,31
0.8,1.0,40,8ulr_HL,protenix,d1746,0.6667,0.5,1.0,15,4,9,9,30
0.8,1.0,40,8ume_HL,protenix,d653,0.6667,0.5455,0.8571,14,2,2,7,22
0.8,1.0,40,8xsi_HL,protenix,d8894,0.0,0.0,0.0,0,2,5,7,18
0.8,1.0,40,9azr_HL,protenix,d552,0.75,0.625,0.9375,16,1,3,7,24
0.8,1.0,40,9azt_HL,protenix,d4,0.7143,0.625,0.8333,18,5,6,7,24
0.8,1.0,40,9azv_HL,protenix,d293,0.8696,0.8333,0.9091,22,5,5,7,24
0.8,1.0,40,9b7g_QP,protenix,d625,0.375,0.2308,1.0,6,1,7,7,26
0.8,1.0,40,9bdg_FI,protenix,d173,0.4615,0.3103,0.9,10,4,7,7,29
0.8,1.0,40,9kkj_HL,protenix,d2220,0.375,0.2609,0.6667,9,1,7,7,23
0.8,1.0,40,9ml9_HL,protenix,d8769,0.5,0.6667,0.4,40,4,7,7,24
0.8,1.0,40,9mqr_DE,protenix,d3538,0.7925,0.75,0.84,25,4,5,7,28
0.8,1.0,40,9w43_AB,protenix,d51,0.069,0.0455,0.1429,7,3,7,7,22
0.8,1.0,40,9y0a_AB,protenix,d289,0.1538,0.1111,0.25,8,4,7,7,18
0.8,1.0,40,9yc6_HL,protenix,d611,0.3684,0.3889,0.35,20,4,7,7,18
0.8,1.0,40,9zdu_HL,protenix,d11017,0.7442,0.6154,0.9412,17,3,7,7,26
0.8,1.0,30,8k3k_D,protenix,d57,0.6977,0.5769,0.8824,17,5,7,7,26
0.8,1.0,30,8k46_I,protenix,d23,0.4848,0.32,1.0,8,4,7,7,25
0.8,1.0,30,8k5g_HL,protenix,d90,0.6154,0.8,0.5,24,4,7,7,15
0.8,1.0,30,8k5h_HL,protenix,d15,0.5185,0.4667,0.5833,12,5,7,7,15
0.8,1.0,30,8kep_HL,protenix,d37,0.4706,0.381,0.6154,13,2,7,7,21
0.8,1.0,30,8q7s_C,protenix,d86,0.5143,0.36,0.9,10,1,7,7,25
0.8,1.0,30,8q7s_H,protenix,d55,0.3243,0.2308,0.5455,11,1,7,7,26
0.8,1.0,30,8q7s_O,protenix,d35,0.3871,0.25,0.8571,7,1,7,7,24
0.8,1.0,30,8siq_HL,protenix,d670,0.4561,0.4815,0.4333,30,5,6,7,27
0.8,1.0,30,8sis_HL,protenix,d4169,0.6667,0.5926,0.7619,21,6,7,7,27
0.8,1.0,30,8sit_HL,protenix,d4035,0.55,0.3793,1.0,11,4,5,7,29
0.8,1.0,30,8t4a_PR,protenix,d1824,0.7586,0.6875,0.8462,13,4,7,7,16
0.8,1.0,30,8t4d_OQ,protenix,d150,0.5789,0.44,0.8462,13,6,7,7,25
0.8,1.0,30,8tp5_HL,protenix,d307,0.6667,0.5185,0.9333,15,4,7,7,27
0.8,1.0,30,8u44_ST,protenix,d413,0.2286,0.129,1.0,4,3,5,7,31
0.8,1.0,30,8ulr_HL,protenix,d1746,0.6667,0.5,1.0,15,4,9,9,30
0.8,1.0,30,8ume_HL,protenix,d653,0.6667,0.5455,0.8571,14,2,2,7,22
0.8,1.0,30,8xsi_HL,protenix,d8894,0.0,0.0,0.0,0,2,5,7,18
0.8,1.0,30,9azr_HL,protenix,d552,0.75,0.625,0.9375,16,1,3,7,24
0.8,1.0,30,9azt_HL,protenix,d4,0.7143,0.625,0.8333,18,5,6,7,24
0.8,1.0,30,9azv_HL,protenix,d293,0.8696,0.8333,0.9091,22,5,5,7,24
0.8,1.0,30,9b7g_QP,protenix,d625,0.375,0.2308,1.0,6,1,7,7,26
0.8,1.0,30,9bdg_FI,protenix,d173,0.4615,0.3103,0.9,10,4,7,7,29
0.8,1.0,30,9kkj_HL,protenix,d2220,0.375,0.2609,0.6667,9,1,7,7,23
0.8,1.0,30,9ml9_HL,protenix,d8769,0.5556,0.625,0.5,30,4,7,7,24
0.8,1.0,30,9mqr_DE,protenix,d3538,0.7925,0.75,0.84,25,4,5,7,28
0.8,1.0,30,9w43_AB,protenix,d51,0.069,0.0455,0.1429,7,3,7,7,22
0.8,1.0,30,9y0a_AB,protenix,d289,0.1538,0.1111,0.25,8,4,7,7,18
0.8,1.0,30,9yc6_HL,protenix,d611,0.3684,0.3889,0.35,20,4,7,7,18
0.8,1.0,30,9zdu_HL,protenix,d11017,0.7442,0.6154,0.9412,17,3,7,7,26
