date,phase,model,target,seed,dockq_abag,global_iptm,pair_iptm_abag,success,notes
2026-07-11,Diverse-Fv,Protenix-base,9YC6,4,0.008,0.483,0.287,False,DockQ(Ab-Ag) U-H 0.009 / U-L 0.008; pair ipTM 0.29-0.29; interfaces=3; MSA=protenix
2026-07-11,Diverse-Fab,Chai-1,9J4C,0,0.005,0.454,0.189,False,DockQ(Ab-Ag) A-H 0.006 / A-L 0.005; pair ipTM 0.19-0.29; interfaces=3
2026-07-11,Diverse-Fab,Protenix-base,9J4C,0,0.285,0.882,0.838,True,DockQ(Ab-Ag) A-H 0.285 / A-L 0.504; pair ipTM 0.84-0.86; interfaces=3; MSA=protenix
2026-07-11,Diverse-Fab,Chai-1,9J4C,1,0.005,0.557,0.309,False,DockQ(Ab-Ag) A-H 0.005 / A-L 0.008; pair ipTM 0.31-0.42; interfaces=3
2026-07-11,Diverse-Fab,Protenix-base,9J4C,1,0.311,0.882,0.839,True,DockQ(Ab-Ag) A-H 0.311 / A-L 0.510; pair ipTM 0.84-0.86; interfaces=3; MSA=protenix
2026-07-11,Diverse-Fab,Chai-1,9J4C,2,0.005,0.566,0.301,False,DockQ(Ab-Ag) A-H 0.005 / A-L 0.007; pair ipTM 0.30-0.43; interfaces=3
2026-07-11,Diverse-Fab,Protenix-base,9J4C,2,0.409,0.881,0.838,True,DockQ(Ab-Ag) A-H 0.409 / A-L 0.559; pair ipTM 0.84-0.86; interfaces=3; MSA=protenix
2026-07-11,Diverse-Fab,Chai-1,9J4C,3,0.231,0.44,0.162,True,DockQ(Ab-Ag) A-H 0.296 / A-L 0.231; pair ipTM 0.16-0.27; interfaces=3
2026-07-11,Diverse-Fab,Protenix-base,9J4C,3,0.3,0.881,0.838,True,DockQ(Ab-Ag) A-H 0.300 / A-L 0.511; pair ipTM 0.84-0.86; interfaces=3; MSA=protenix
2026-07-11,Diverse-Fab,Chai-1,9J4C,4,0.004,0.46,0.169,False,DockQ(Ab-Ag) A-H 0.007 / A-L 0.004; pair ipTM 0.17-0.30; interfaces=3
2026-07-11,Diverse-Fab,Protenix-base,9J4C,4,0.322,0.88,0.837,True,DockQ(Ab-Ag) A-H 0.322 / A-L 0.465; pair ipTM 0.84-0.86; interfaces=3; MSA=protenix
2026-07-11,Diverse-Fv,Chai-1,9J4C,0,0.007,0.384,0.121,False,DockQ(Ab-Ag) A-H 0.011 / A-L 0.007; pair ipTM 0.12-0.28; interfaces=3
2026-07-11,Diverse-Fv,Protenix-base,9J4C,0,0.44,0.428,0.363,True,DockQ(Ab-Ag) A-H 0.440 / A-L 0.487; pair ipTM 0.36-0.36; interfaces=3; MSA=protenix
2026-07-11,Diverse-Fv,Chai-1,9J4C,1,0.006,0.464,0.219,False,DockQ(Ab-Ag) A-H 0.006 / A-L 0.017; pair ipTM 0.22-0.37; interfaces=3
2026-07-11,Diverse-Fv,Protenix-base,9J4C,1,0.415,0.413,0.36,True,DockQ(Ab-Ag) A-H 0.415 / A-L 0.514; pair ipTM 0.36-0.37; interfaces=3; MSA=protenix
2026-07-11,Diverse-Fv,Chai-1,9J4C,2,0.007,0.381,0.113,False,DockQ(Ab-Ag) A-H 0.010 / A-L 0.007; pair ipTM 0.11-0.27; interfaces=3
2026-07-11,Diverse-Fv,Protenix-base,9J4C,2,0.164,0.385,0.317,False,DockQ(Ab-Ag) A-H 0.222 / A-L 0.164; pair ipTM 0.32-0.34; interfaces=3; MSA=protenix
2026-07-11,Diverse-Fv,Chai-1,9J4C,3,0.011,0.393,0.12,False,DockQ(Ab-Ag) A-H 0.011 / A-L 0.032; pair ipTM 0.12-0.27; interfaces=3
2026-07-11,Diverse-Fv,Protenix-base,9J4C,3,0.052,0.372,0.26,False,DockQ(Ab-Ag) A-H 0.052 / A-L 0.060; pair ipTM 0.26-0.28; interfaces=3; MSA=protenix
2026-07-11,Diverse-Fv,Chai-1,9J4C,4,0.006,0.372,0.109,False,DockQ(Ab-Ag) A-H 0.006 / A-L 0.007; pair ipTM 0.11-0.26; interfaces=3
2026-07-11,Diverse-Fv,Protenix-base,9J4C,4,0.004,0.315,0.247,False,DockQ(Ab-Ag) A-H 0.004 / A-L 0.007; pair ipTM 0.25-0.27; interfaces=3; MSA=protenix
2026-07-11,Diverse-Fab,Boltz-2,9LY5,0,0.08,0.567,0.28,False,DockQ(Ab-Ag) C-A 0.242 / C-B 0.080; pair ipTM 0.28-0.31; interfaces=3
2026-07-11,Diverse-Fab,Boltz-2,9LY5,1,0.062,0.616,0.303,False,DockQ(Ab-Ag) C-A 0.156 / C-B 0.062; pair ipTM 0.30-0.38; interfaces=3
2026-07-11,Diverse-Fab,Boltz-2,9LY5,2,0.255,0.628,0.403,True,DockQ(Ab-Ag) C-A 0.269 / C-B 0.255; pair ipTM 0.40-0.44; interfaces=3
2026-07-11,Diverse-Fab,Boltz-2,9LY5,3,0.067,0.563,0.252,False,DockQ(Ab-Ag) C-A 0.176 / C-B 0.067; pair ipTM 0.25-0.28; interfaces=3
2026-07-11,Diverse-Fab,Boltz-2,9LY5,4,0.082,0.552,0.217,False,DockQ(Ab-Ag) C-A 0.179 / C-B 0.082; pair ipTM 0.22-0.26; interfaces=3
2026-07-11,Diverse-Fab,Boltz-2,9W43,0,0.067,0.854,0.557,False,DockQ(Ab-Ag) C-A 0.091 / C-B 0.067; pair ipTM 0.56-0.72; interfaces=3
2026-07-11,Diverse-Fab,Boltz-2,9W43,1,0.124,0.757,0.254,False,DockQ(Ab-Ag) C-A 0.124 / C-B 0.154; pair ipTM 0.25-0.44; interfaces=3
2026-07-11,Diverse-Fab,Boltz-2,9W43,2,0.053,0.785,0.347,False,DockQ(Ab-Ag) C-A 0.053 / C-B 0.053; pair ipTM 0.35-0.46; interfaces=3
2026-07-11,Diverse-Fab,Boltz-2,9W43,3,0.14,0.737,0.186,False,DockQ(Ab-Ag) C-A 0.156 / C-B 0.140; pair ipTM 0.19-0.35; interfaces=3
2026-07-11,Diverse-Fab,Boltz-2,9W43,4,0.056,0.728,0.267,False,DockQ(Ab-Ag) C-A 0.056 / C-B 0.061; pair ipTM 0.27-0.39; interfaces=3
2026-07-13,Diverse-Fab,AF2-Multimer,9K6J,4,0.022,0.76,,False,rank1 model4; DockQ(Ab-Ag) C-A 0.035 / C-B 0.022; pair ipTM NA(AF2-M); ptm 0.81; mean pLDDT 90.1
2026-07-13,Diverse-Fab,AF2-Multimer,9K6J,5,0.024,0.73,,False,rank2 model5; DockQ(Ab-Ag) C-A 0.037 / C-B 0.024; pair ipTM NA(AF2-M); ptm 0.78; mean pLDDT 89.3
2026-07-13,Diverse-Fab,AF2-Multimer,9K6J,3,0.025,0.68,,False,rank3 model3; DockQ(Ab-Ag) C-A 0.033 / C-B 0.025; pair ipTM NA(AF2-M); ptm 0.75; mean pLDDT 88.5
2026-07-13,Diverse-Fab,AF2-Multimer,9K6J,2,0.023,0.66,,False,rank4 model2; DockQ(Ab-Ag) C-A 0.041 / C-B 0.023; pair ipTM NA(AF2-M); ptm 0.73; mean pLDDT 89.8
2026-07-13,Diverse-Fab,AF2-Multimer,9K6J,1,0.044,0.59,,False,rank5 model1; DockQ(Ab-Ag) C-A 0.044 / C-B 0.066; pair ipTM NA(AF2-M); ptm 0.71; mean pLDDT 87.4
2026-07-13,Diverse-Fab,tFold-Ag,9K6J,42,0.089,0.194,,False,seed42; DockQ(Ab-Ag) C-A 0.118 / C-B 0.089; pair ipTM NA(tFold global만); ptm 0.685; lDDT-Ca 0.9012; antigen lDDT 0.8872; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9K6J,43,0.491,0.284,,True,seed43; DockQ(Ab-Ag) C-A 0.531 / C-B 0.491; pair ipTM NA(tFold global만); ptm 0.7159; lDDT-Ca 0.9065; antigen lDDT 0.9036; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9K6J,44,0.321,0.239,,True,seed44; DockQ(Ab-Ag) C-A 0.437 / C-B 0.321; pair ipTM NA(tFold global만); ptm 0.6977; lDDT-Ca 0.9047; antigen lDDT 0.8996; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9K6J,45,0.288,0.231,,True,seed45; DockQ(Ab-Ag) C-A 0.303 / C-B 0.288; pair ipTM NA(tFold global만); ptm 0.6964; lDDT-Ca 0.9014; antigen lDDT 0.8894; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9K6J,46,0.134,0.191,,False,seed46; DockQ(Ab-Ag) C-A 0.227 / C-B 0.134; pair ipTM NA(tFold global만); ptm 0.6838; lDDT-Ca 0.8978; antigen lDDT 0.8772; MSA=항체free/항원only
2026-07-13,Diverse-Fv,AF2-Multimer,9K6J,3,0.019,0.65,,False,rank1 model3; DockQ(Ab-Ag) C-A 0.034 / C-B 0.019; pair ipTM NA(AF2-M); ptm 0.74; mean pLDDT 86.7
2026-07-13,Diverse-Fv,AF2-Multimer,9K6J,2,0.018,0.65,,False,rank2 model2; DockQ(Ab-Ag) C-A 0.038 / C-B 0.018; pair ipTM NA(AF2-M); ptm 0.73; mean pLDDT 86.0
2026-07-13,Diverse-Fv,AF2-Multimer,9K6J,4,0.019,0.6,,False,rank3 model4; DockQ(Ab-Ag) C-A 0.029 / C-B 0.019; pair ipTM NA(AF2-M); ptm 0.7; mean pLDDT 85.3
2026-07-13,Diverse-Fv,AF2-Multimer,9K6J,5,0.023,0.51,,False,rank4 model5; DockQ(Ab-Ag) C-A 0.041 / C-B 0.023; pair ipTM NA(AF2-M); ptm 0.64; mean pLDDT 84.5
2026-07-13,Diverse-Fv,AF2-Multimer,9K6J,1,0.023,0.46,,False,rank5 model1; DockQ(Ab-Ag) C-A 0.042 / C-B 0.023; pair ipTM NA(AF2-M); ptm 0.6; mean pLDDT 85.3
2026-07-13,Diverse-Fv,tFold-Ag,9K6J,42,0.481,0.867,,True,seed42; DockQ(Ab-Ag) C-A 0.898 / C-B 0.481; pair ipTM NA(tFold global만); ptm 0.9124; lDDT-Ca 0.95; antigen lDDT 0.9429; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9K6J,43,0.507,0.872,,True,seed43; DockQ(Ab-Ag) C-A 0.884 / C-B 0.507; pair ipTM NA(tFold global만); ptm 0.9148; lDDT-Ca 0.9496; antigen lDDT 0.9416; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9K6J,44,0.505,0.846,,True,seed44; DockQ(Ab-Ag) C-A 0.877 / C-B 0.505; pair ipTM NA(tFold global만); ptm 0.9015; lDDT-Ca 0.947; antigen lDDT 0.9381; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9K6J,45,0.525,0.862,,True,seed45; DockQ(Ab-Ag) C-A 0.887 / C-B 0.525; pair ipTM NA(tFold global만); ptm 0.9095; lDDT-Ca 0.9482; antigen lDDT 0.9396; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9K6J,46,0.491,0.862,,True,seed46; DockQ(Ab-Ag) C-A 0.888 / C-B 0.491; pair ipTM NA(tFold global만); ptm 0.9099; lDDT-Ca 0.9485; antigen lDDT 0.94; MSA=항체free/항원only
2026-07-13,Diverse-Fab,AF2-Multimer,9XF9,5,0.193,0.56,,False,rank1 model5; DockQ(Ab-Ag) A-H 0.231 / A-L 0.193; pair ipTM NA(AF2-M); ptm 0.67; mean pLDDT 88.0
2026-07-13,Diverse-Fab,AF2-Multimer,9XF9,2,0.146,0.53,,False,rank2 model2; DockQ(Ab-Ag) A-H 0.196 / A-L 0.146; pair ipTM NA(AF2-M); ptm 0.65; mean pLDDT 88.2
2026-07-13,Diverse-Fab,AF2-Multimer,9XF9,3,0.206,0.53,,False,rank3 model3; DockQ(Ab-Ag) A-H 0.249 / A-L 0.206; pair ipTM NA(AF2-M); ptm 0.65; mean pLDDT 89.5
2026-07-13,Diverse-Fab,AF2-Multimer,9XF9,4,0.115,0.52,,False,rank4 model4; DockQ(Ab-Ag) A-H 0.190 / A-L 0.115; pair ipTM NA(AF2-M); ptm 0.65; mean pLDDT 87.9
2026-07-13,Diverse-Fab,AF2-Multimer,9XF9,1,0.03,0.5,,False,rank5 model1; DockQ(Ab-Ag) A-H 0.100 / A-L 0.030; pair ipTM NA(AF2-M); ptm 0.64; mean pLDDT 88.2
2026-07-13,Diverse-Fab,tFold-Ag,9XF9,42,0.003,0.17,,False,seed42; DockQ(Ab-Ag) A-H 0.010 / A-L 0.003; pair ipTM NA(tFold global만); ptm 0.6253; lDDT-Ca 0.8558; antigen lDDT 0.7967; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9XF9,43,0.003,0.167,,False,seed43; DockQ(Ab-Ag) A-H 0.010 / A-L 0.003; pair ipTM NA(tFold global만); ptm 0.6256; lDDT-Ca 0.8545; antigen lDDT 0.8019; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9XF9,44,0.003,0.186,,False,seed44; DockQ(Ab-Ag) A-H 0.010 / A-L 0.003; pair ipTM NA(tFold global만); ptm 0.6283; lDDT-Ca 0.8626; antigen lDDT 0.817; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9XF9,45,0.004,0.175,,False,seed45; DockQ(Ab-Ag) A-H 0.010 / A-L 0.004; pair ipTM NA(tFold global만); ptm 0.6243; lDDT-Ca 0.8474; antigen lDDT 0.7795; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9XF9,46,0.003,0.178,,False,seed46; DockQ(Ab-Ag) A-H 0.010 / A-L 0.003; pair ipTM NA(tFold global만); ptm 0.6263; lDDT-Ca 0.8445; antigen lDDT 0.7686; MSA=항체free/항원only
2026-07-13,Diverse-Fv,AF2-Multimer,9XF9,5,0.217,0.44,,False,rank1 model5; DockQ(Ab-Ag) A-H 0.255 / A-L 0.217; pair ipTM NA(AF2-M); ptm 0.57; mean pLDDT 86.9
2026-07-13,Diverse-Fv,AF2-Multimer,9XF9,3,0.162,0.44,,False,rank2 model3; DockQ(Ab-Ag) A-H 0.196 / A-L 0.162; pair ipTM NA(AF2-M); ptm 0.57; mean pLDDT 87.7
2026-07-13,Diverse-Fv,AF2-Multimer,9XF9,2,0.107,0.43,,False,rank3 model2; DockQ(Ab-Ag) A-H 0.237 / A-L 0.107; pair ipTM NA(AF2-M); ptm 0.56; mean pLDDT 85.1
2026-07-13,Diverse-Fv,AF2-Multimer,9XF9,1,0.164,0.42,,False,rank4 model1; DockQ(Ab-Ag) A-H 0.253 / A-L 0.164; pair ipTM NA(AF2-M); ptm 0.56; mean pLDDT 85.2
2026-07-13,Diverse-Fv,AF2-Multimer,9XF9,4,0.009,0.4,,False,rank5 model4; DockQ(Ab-Ag) A-H 0.009 / A-L 0.009; pair ipTM NA(AF2-M); ptm 0.54; mean pLDDT 86.1
2026-07-13,Diverse-Fv,tFold-Ag,9XF9,42,0.006,0.174,,False,seed42; DockQ(Ab-Ag) A-H 0.011 / A-L 0.006; pair ipTM NA(tFold global만); ptm 0.5399; lDDT-Ca 0.8859; antigen lDDT 0.8342; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9XF9,43,0.006,0.158,,False,seed43; DockQ(Ab-Ag) A-H 0.011 / A-L 0.006; pair ipTM NA(tFold global만); ptm 0.533; lDDT-Ca 0.8772; antigen lDDT 0.8256; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9XF9,44,0.006,0.158,,False,seed44; DockQ(Ab-Ag) A-H 0.011 / A-L 0.006; pair ipTM NA(tFold global만); ptm 0.5352; lDDT-Ca 0.8958; antigen lDDT 0.8599; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9XF9,45,0.006,0.199,,False,seed45; DockQ(Ab-Ag) A-H 0.011 / A-L 0.006; pair ipTM NA(tFold global만); ptm 0.5535; lDDT-Ca 0.8824; antigen lDDT 0.8327; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9XF9,46,0.006,0.163,,False,seed46; DockQ(Ab-Ag) A-H 0.011 / A-L 0.006; pair ipTM NA(tFold global만); ptm 0.5354; lDDT-Ca 0.8858; antigen lDDT 0.8381; MSA=항체free/항원only
2026-07-13,Diverse-Fab,AF2-Multimer,9Y0A,3,0.047,0.63,,False,rank1 model3; DockQ(Ab-Ag) C-A 0.047 / C-B 0.047; pair ipTM NA(AF2-M); ptm 0.71; mean pLDDT 89.0
2026-07-13,Diverse-Fab,AF2-Multimer,9Y0A,2,0.221,0.58,,False,rank2 model2; DockQ(Ab-Ag) C-A 0.280 / C-B 0.221; pair ipTM NA(AF2-M); ptm 0.67; mean pLDDT 87.6
2026-07-13,Diverse-Fab,AF2-Multimer,9Y0A,4,0.021,0.56,,False,rank3 model4; DockQ(Ab-Ag) C-A 0.024 / C-B 0.021; pair ipTM NA(AF2-M); ptm 0.65; mean pLDDT 87.8
2026-07-13,Diverse-Fab,AF2-Multimer,9Y0A,5,0.021,0.56,,False,rank4 model5; DockQ(Ab-Ag) C-A 0.024 / C-B 0.021; pair ipTM NA(AF2-M); ptm 0.65; mean pLDDT 87.3
2026-07-13,Diverse-Fab,AF2-Multimer,9Y0A,1,0.036,0.55,,False,rank5 model1; DockQ(Ab-Ag) C-A 0.036 / C-B 0.036; pair ipTM NA(AF2-M); ptm 0.64; mean pLDDT 86.6
2026-07-13,Diverse-Fab,tFold-Ag,9Y0A,42,0.033,0.185,,False,seed42; DockQ(Ab-Ag) C-A 0.046 / C-B 0.033; pair ipTM NA(tFold global만); ptm 0.6869; lDDT-Ca 0.8765; antigen lDDT 0.8285; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9Y0A,43,0.043,0.204,,False,seed43; DockQ(Ab-Ag) C-A 0.054 / C-B 0.043; pair ipTM NA(tFold global만); ptm 0.6908; lDDT-Ca 0.8782; antigen lDDT 0.8324; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9Y0A,44,0.036,0.192,,False,seed44; DockQ(Ab-Ag) C-A 0.056 / C-B 0.036; pair ipTM NA(tFold global만); ptm 0.687; lDDT-Ca 0.8737; antigen lDDT 0.8168; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9Y0A,45,0.031,0.196,,False,seed45; DockQ(Ab-Ag) C-A 0.032 / C-B 0.031; pair ipTM NA(tFold global만); ptm 0.6884; lDDT-Ca 0.8823; antigen lDDT 0.851; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9Y0A,46,0.06,0.201,,False,seed46; DockQ(Ab-Ag) C-A 0.060 / C-B 0.069; pair ipTM NA(tFold global만); ptm 0.6898; lDDT-Ca 0.8868; antigen lDDT 0.8629; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9Y0A,42,0.034,0.191,,False,seed42; DockQ(Ab-Ag) C-A 0.034 / C-B 0.057; pair ipTM NA(tFold global만); ptm 0.6288; lDDT-Ca 0.925; antigen lDDT 0.9154; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9Y0A,43,0.055,0.212,,False,seed43; DockQ(Ab-Ag) C-A 0.055 / C-B 0.072; pair ipTM NA(tFold global만); ptm 0.6368; lDDT-Ca 0.9269; antigen lDDT 0.9157; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9Y0A,44,0.034,0.183,,False,seed44; DockQ(Ab-Ag) C-A 0.034 / C-B 0.058; pair ipTM NA(tFold global만); ptm 0.6272; lDDT-Ca 0.9214; antigen lDDT 0.905; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9Y0A,45,0.049,0.199,,False,seed45; DockQ(Ab-Ag) C-A 0.049 / C-B 0.064; pair ipTM NA(tFold global만); ptm 0.6321; lDDT-Ca 0.9275; antigen lDDT 0.9178; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9Y0A,46,0.052,0.224,,False,seed46; DockQ(Ab-Ag) C-A 0.052 / C-B 0.069; pair ipTM NA(tFold global만); ptm 0.6411; lDDT-Ca 0.9301; antigen lDDT 0.9227; MSA=항체free/항원only
2026-07-13,Diverse-Fab,AF2-Multimer,9VXL,3,0.003,0.7,,False,rank1 model3; DockQ(Ab-Ag) A-B 0.004 / A-C 0.003; pair ipTM NA(AF2-M); ptm 0.77; mean pLDDT 88.1
2026-07-13,Diverse-Fab,AF2-Multimer,9VXL,4,0.003,0.62,,False,rank2 model4; DockQ(Ab-Ag) A-B 0.004 / A-C 0.003; pair ipTM NA(AF2-M); ptm 0.72; mean pLDDT 87.9
2026-07-13,Diverse-Fab,AF2-Multimer,9VXL,5,0.005,0.57,,False,rank3 model5; DockQ(Ab-Ag) A-B 0.007 / A-C 0.005; pair ipTM NA(AF2-M); ptm 0.68; mean pLDDT 89.2
2026-07-13,Diverse-Fab,AF2-Multimer,9VXL,2,0.004,0.54,,False,rank4 model2; DockQ(Ab-Ag) A-B 0.005 / A-C 0.004; pair ipTM NA(AF2-M); ptm 0.66; mean pLDDT 88.9
2026-07-13,Diverse-Fab,AF2-Multimer,9VXL,1,0.005,0.53,,False,rank5 model1; DockQ(Ab-Ag) A-B 0.005 / A-C 0.005; pair ipTM NA(AF2-M); ptm 0.66; mean pLDDT 88.0
2026-07-13,Diverse-Fab,tFold-Ag,9VXL,42,0.013,0.182,,False,seed42; DockQ(Ab-Ag) A-B 0.013 / A-C 0.028; pair ipTM NA(tFold global만); ptm 0.6211; lDDT-Ca 0.8389; antigen lDDT 0.7966; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9VXL,43,0.013,0.191,,False,seed43; DockQ(Ab-Ag) A-B 0.013 / A-C 0.022; pair ipTM NA(tFold global만); ptm 0.624; lDDT-Ca 0.8266; antigen lDDT 0.7617; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9VXL,44,0.013,0.194,,False,seed44; DockQ(Ab-Ag) A-B 0.013 / A-C 0.020; pair ipTM NA(tFold global만); ptm 0.6251; lDDT-Ca 0.8532; antigen lDDT 0.8382; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9VXL,45,0.013,0.191,,False,seed45; DockQ(Ab-Ag) A-B 0.013 / A-C 0.021; pair ipTM NA(tFold global만); ptm 0.6249; lDDT-Ca 0.8394; antigen lDDT 0.7946; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9VXL,46,0.013,0.196,,False,seed46; DockQ(Ab-Ag) A-B 0.013 / A-C 0.020; pair ipTM NA(tFold global만); ptm 0.6264; lDDT-Ca 0.8531; antigen lDDT 0.8351; MSA=항체free/항원only
2026-07-13,Diverse-Fv,AF2-Multimer,9VXL,3,0.005,0.51,,False,rank1 model3; DockQ(Ab-Ag) A-B 0.006 / A-C 0.005; pair ipTM NA(AF2-M); ptm 0.62; mean pLDDT 86.9
2026-07-13,Diverse-Fv,AF2-Multimer,9VXL,1,0.005,0.47,,False,rank2 model1; DockQ(Ab-Ag) A-B 0.005 / A-C 0.005; pair ipTM NA(AF2-M); ptm 0.59; mean pLDDT 85.8
2026-07-13,Diverse-Fv,AF2-Multimer,9VXL,5,0.005,0.45,,False,rank3 model5; DockQ(Ab-Ag) A-B 0.006 / A-C 0.005; pair ipTM NA(AF2-M); ptm 0.58; mean pLDDT 85.0
2026-07-13,Diverse-Fv,AF2-Multimer,9VXL,2,0.006,0.42,,False,rank4 model2; DockQ(Ab-Ag) A-B 0.008 / A-C 0.006; pair ipTM NA(AF2-M); ptm 0.55; mean pLDDT 86.1
2026-07-13,Diverse-Fv,AF2-Multimer,9VXL,4,0.014,0.41,,False,rank5 model4; DockQ(Ab-Ag) A-B 0.014 / A-C 0.014; pair ipTM NA(AF2-M); ptm 0.54; mean pLDDT 84.5
2026-07-13,Diverse-Fv,tFold-Ag,9VXL,42,0.007,0.466,,False,seed42; DockQ(Ab-Ag) A-B 0.010 / A-C 0.007; pair ipTM NA(tFold global만); ptm 0.6788; lDDT-Ca 0.7322; antigen lDDT 0.7073; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9VXL,43,0.007,0.586,,False,seed43; DockQ(Ab-Ag) A-B 0.010 / A-C 0.007; pair ipTM NA(tFold global만); ptm 0.733; lDDT-Ca 0.6704; antigen lDDT 0.6577; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9VXL,44,0.007,0.489,,False,seed44; DockQ(Ab-Ag) A-B 0.010 / A-C 0.007; pair ipTM NA(tFold global만); ptm 0.6844; lDDT-Ca 0.6463; antigen lDDT 0.6033; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9VXL,45,0.007,0.417,,False,seed45; DockQ(Ab-Ag) A-B 0.011 / A-C 0.007; pair ipTM NA(tFold global만); ptm 0.6541; lDDT-Ca 0.6339; antigen lDDT 0.5542; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9VXL,46,0.007,0.497,,False,seed46; DockQ(Ab-Ag) A-B 0.011 / A-C 0.007; pair ipTM NA(tFold global만); ptm 0.6931; lDDT-Ca 0.6524; antigen lDDT 0.6174; MSA=항체free/항원only
2026-07-13,Diverse-Fab,AF2-Multimer,9LY5,1,0.053,0.58,,False,rank1 model1; DockQ(Ab-Ag) C-A 0.053 / C-B 0.056; pair ipTM NA(AF2-M); ptm 0.69; mean pLDDT 86.9
2026-07-13,Diverse-Fab,AF2-Multimer,9LY5,3,0.053,0.56,,False,rank2 model3; DockQ(Ab-Ag) C-A 0.053 / C-B 0.056; pair ipTM NA(AF2-M); ptm 0.67; mean pLDDT 86.3
2026-07-13,Diverse-Fab,AF2-Multimer,9LY5,5,0.053,0.56,,False,rank3 model5; DockQ(Ab-Ag) C-A 0.053 / C-B 0.075; pair ipTM NA(AF2-M); ptm 0.66; mean pLDDT 85.0
2026-07-13,Diverse-Fab,AF2-Multimer,9LY5,2,0.069,0.55,,False,rank4 model2; DockQ(Ab-Ag) C-A 0.071 / C-B 0.069; pair ipTM NA(AF2-M); ptm 0.66; mean pLDDT 86.7
2026-07-13,Diverse-Fab,AF2-Multimer,9LY5,4,0.047,0.55,,False,rank5 model4; DockQ(Ab-Ag) C-A 0.047 / C-B 0.048; pair ipTM NA(AF2-M); ptm 0.65; mean pLDDT 84.7
2026-07-13,Diverse-Fab,tFold-Ag,9LY5,42,0.008,0.166,,False,seed42; DockQ(Ab-Ag) C-A 0.008 / C-B 0.008; pair ipTM NA(tFold global만); ptm 0.6772; lDDT-Ca 0.8482; antigen lDDT 0.7163; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9LY5,43,0.013,0.178,,False,seed43; DockQ(Ab-Ag) C-A 0.015 / C-B 0.013; pair ipTM NA(tFold global만); ptm 0.6808; lDDT-Ca 0.8341; antigen lDDT 0.6775; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9LY5,44,0.008,0.163,,False,seed44; DockQ(Ab-Ag) C-A 0.008 / C-B 0.009; pair ipTM NA(tFold global만); ptm 0.6765; lDDT-Ca 0.7955; antigen lDDT 0.5522; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9LY5,45,0.016,0.165,,False,seed45; DockQ(Ab-Ag) C-A 0.016 / C-B 0.019; pair ipTM NA(tFold global만); ptm 0.6775; lDDT-Ca 0.8517; antigen lDDT 0.7405; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9LY5,46,0.009,0.175,,False,seed46; DockQ(Ab-Ag) C-A 0.009 / C-B 0.009; pair ipTM NA(tFold global만); ptm 0.6798; lDDT-Ca 0.8484; antigen lDDT 0.7234; MSA=항체free/항원only
